mPCR_run_ID,,mPCR_run_name,original_run_order,group,Null_group,Total_raw_reads_flagstat,Supplementary Reads,pp + map in way that makes sense (count),pp + map in way that makes sense (percent),Primary reads that mapped (count),Primary reads that mapped (percent),Total_reads_after_MQ0_flagstat,Percent_tot_wMQover0,Total_reads_after_MQ0_flagstat_onAMPonly,Percent_readsONamp_afterMQ0filter,CUSTOM_AMPLICON_SET,GENOME_SIZE,AMPLICON_TERRITORY,TARGET_TERRITORY,TOTAL_READS,PF_READS,PF_BASES,PF_UNIQUE_READS,PCT_PF_READS,PCT_PF_UQ_READS,PF_UQ_READS_ALIGNED,PF_SELECTED_PAIRS,PF_SELECTED_UNIQUE_PAIRS,PCT_PF_UQ_READS_ALIGNED,PF_BASES_ALIGNED,PF_UQ_BASES_ALIGNED,ON_AMPLICON_BASES,NEAR_AMPLICON_BASES,OFF_AMPLICON_BASES,ON_TARGET_BASES,ON_TARGET_FROM_PAIR_BASES,PCT_AMPLIFIED_BASES,PCT_OFF_AMPLICON,ON_AMPLICON_VS_SELECTED,MEAN_AMPLICON_COVERAGE,MEAN_TARGET_COVERAGE,MEDIAN_TARGET_COVERAGE,MAX_TARGET_COVERAGE,FOLD_ENRICHMENT,ZERO_CVG_TARGETS_PCT,PCT_EXC_DUPE,PCT_EXC_MAPQ,PCT_EXC_BASEQ,PCT_EXC_OVERLAP,PCT_EXC_OFF_TARGET,FOLD_80_BASE_PENALTY,PCT_TARGET_BASES_1X,PCT_TARGET_BASES_2X,PCT_TARGET_BASES_10X,PCT_TARGET_BASES_20X,PCT_TARGET_BASES_30X,AT_DROPOUT,GC_DROPOUT,HET_SNP_SENSITIVITY,HET_SNP_Q,SAMPLE,LIBRARY,READ_GROUP
18032FL-152-03-26_S57_L002,18032FL-152-03-26_S57_L002_sorted_MQ1.bam,097_A,230,Pakistan,,245833,29175,33774,15.59%,216291,99.83%,48259,0.196308063,34850,0.722145092,18032FL-152-03-26_S57_L002_sorted_MQ1_TargMetrics.txt:144_FullAmplicon,2442658688,9204,2572,44935,44935,6785185,44935,1,1,44935,17160,17160,1,2738008,2738008,1784043,39738,914227,356961,355258,0.666098,0.333902,0.978211,193.833442,138.787325,2,19428,172924.601,0.229167,0,0,0.000174,0,0.987098,,0.607309,0.607309,0.250778,0.183904,0.160575,63.762066,6.792333,0.528844,3,,,
18032FL-152-03-271_S302_L002,18032FL-152-03-271_S302_L002_sorted_MQ1.bam,036_B,231,Pakistan,,25657,9365,7344,45.08%,16174,99.28%,12523,0.488092918,10702,0.854587559,18032FL-152-03-271_S302_L002_sorted_MQ1_TargMetrics.txt:144_FullAmplicon,2442658688,9204,2572,11335,11335,1711585,11335,1,1,11335,5075,5075,1,642619,642619,539135,12014,91470,103965,102795,0.857661,0.142339,0.978202,58.576163,40.421851,0,7008,222653.816,0.569444,0,0,0.000151,0,0.983195,,0.342924,0.342924,0.129082,0.111975,0.073484,69.413594,6.669336,0.29113,1,,,
18032FL-152-03-272_S303_L002,18032FL-152-03-272_S303_L002_sorted_MQ1.bam,039_B,232,Pakistan,,13526,94,32,0.24%,13408,99.82%,686,0.050717137,42,0.06122449,18032FL-152-03-272_S303_L002_sorted_MQ1_TargMetrics.txt:144_FullAmplicon,2442658688,9204,2572,677,677,102227,677,1,1,677,21,21,1,48990,48990,2258,61,46671,454,454,0.047336,0.952664,0.973696,0.245328,0.176516,0,32,12232.1465,0.972222,0,0,0.000327,0,0.998816,,0.016719,0.016719,0.004277,0.004277,0.004277,80.482115,14.930016,0.012995,0,,,
18032FL-152-03-273_S304_L002,18032FL-152-03-273_S304_L002_sorted_MQ1.bam,042_B,233,Pakistan,,459803,194957,233198,88.05%,264470,99.86%,277197,0.602860355,254251,0.917221326,18032FL-152-03-273_S304_L002_sorted_MQ1_TargMetrics.txt:144_FullAmplicon,2442658688,9204,2572,255261,255261,38544411,255261,1,1,255261,125959,125959,1,14159602,14159602,12960474,295619,903509,2565777,2556948,0.936191,0.063809,0.977699,1408.13494,997.580482,10,126043,242915.941,0.083333,0,0,0.000161,0,0.981883,,0.782659,0.782659,0.506998,0.414075,0.347589,63.980713,5.910972,0.720569,6,,,
18032FL-152-03-274_S305_L002,18032FL-152-03-274_S305_L002_sorted_MQ1.bam,043_B,234,Pakistan,,10928,4698,3414,54.80%,6208,99.65%,6300,0.576500732,5669,0.89984127,18032FL-152-03-274_S305_L002_sorted_MQ1_TargMetrics.txt:144_FullAmplicon,2442658688,9204,2572,5728,5728,864928,5728,1,1,5728,2803,2803,1,316487,316487,283558,6568,26361,53264,53086,0.916707,0.083293,0.977362,30.808127,20.709176,0,2973,237778.294,0.645833,0,0,0.000136,0,0.981952,,0.213841,0.213841,0.094868,0.073484,0.054821,66.933528,6.797807,0.190361,1,,,
18032FL-152-03-275_S306_L002,18032FL-152-03-275_S306_L002_sorted_MQ1.bam,047_B,235,Pakistan,,3525,1555,1354,68.73%,1948,98.88%,1923,0.545531915,1761,0.91575663,18032FL-152-03-275_S306_L002_sorted_MQ1_TargMetrics.txt:144_FullAmplicon,2442658688,9204,2572,1773,1773,267723,1773,1,1,1773,881,881,1,96078,96078,87559,1921,6598,15905,15881,0.931327,0.068673,0.978532,9.513146,6.183904,0,1220,241859.425,0.791667,0,0,0.000156,0,0.981515,,0.143079,0.143079,0.049378,0.037325,0.026827,69.449514,7.882861,0.118454,1,,,
18032FL-152-03-277_S308_L002,18032FL-152-03-277_S308_L002_sorted_MQ1.bam,055_B,237,Pakistan,,880480,373744,493304,97.35%,506317,99.92%,552090,0.627032982,502007,0.909284718,18032FL-152-03-277_S308_L002_sorted_MQ1_TargMetrics.txt:144_FullAmplicon,2442658688,9204,2572,502755,502755,75916005,502755,1,1,502755,249483,249483,1,27934208,27934208,25387333,614387,1932488,5120288,5103391,0.93082,0.06918,0.976371,2758.29346,1990.78072,12,166442,241194.219,0.118056,0,0,0.000161,0,0.981868,,0.727061,0.727061,0.531104,0.429627,0.358087,64.947906,7.198517,0.682992,5,,,
18032FL-152-03-278_S309_L002,18032FL-152-03-278_S309_L002_sorted_MQ1.bam,057_B,238,Pakistan,,1901,739,578,49.74%,1132,97.42%,951,0.500263019,832,0.874868559,18032FL-152-03-278_S309_L002_sorted_MQ1_TargMetrics.txt:144_FullAmplicon,2442658688,9204,2572,865,865,130615,865,1,1,865,406,406,1,47620,47620,41154,914,5552,7748,7731,0.88341,0.11659,0.978273,4.471317,3.012442,0,519,229355.331,0.847222,0,0,0.000189,0,0.982339,,0.081649,0.081649,0.033826,0.026827,0.024883,70.246955,8.67158,0.069915,0,,,
18032FL-152-03-279_S310_L002,18032FL-152-03-279_S310_L002_sorted_MQ1.bam,058_B,239,Pakistan,,784276,321832,430366,93.06%,461947,99.89%,488265,0.622567821,448249,0.918044505,18032FL-152-03-279_S310_L002_sorted_MQ1_TargMetrics.txt:144_FullAmplicon,2442658688,9204,2572,449691,449691,67903341,449691,1,1,449691,221203,221203,1,25390495,25390495,23229016,537550,1623929,4739061,4720038,0.936042,0.063958,0.977382,2523.79574,1842.55871,44,196041,242798.401,0.020833,0,0,0.000163,0,0.982183,307.093118,0.953733,0.953733,0.728227,0.643857,0.551711,62.274557,6.115482,0.914882,11,,,
18032FL-152-03-280_S311_L002,18032FL-152-03-280_S311_L002_sorted_MQ1.bam,059_B,241,Pakistan,,129838,41432,47638,53.89%,88098,99.65%,59277,0.456545849,51144,0.8627967,18032FL-152-03-280_S311_L002_sorted_MQ1_TargMetrics.txt:144_FullAmplicon,2442658688,9204,2572,54226,54226,8188126,54226,1,1,54226,24401,24401,1,3162171,3162171,2646886,59264,456021,537505,533451,0.855789,0.144211,0.9781,287.579965,208.983281,4,27786,222144.755,0.243056,0,0,0.000145,0,0.983681,,0.648523,0.648523,0.342535,0.243779,0.183515,63.586603,5.985886,0.57887,4,,,
18032FL-152-03-281_S312_L002,18032FL-152-03-281_S312_L002_sorted_MQ1.bam,063_B,242,Pakistan,,1504489,601071,870312,96.34%,902362,99.88%,954569,0.634480545,893435,0.935956437,18032FL-152-03-281_S312_L002_sorted_MQ1_TargMetrics.txt:144_FullAmplicon,2442658688,9204,2572,894851,894851,135122501,894851,1,1,894851,443782,443782,1,49221907,49221907,45797209,1104531,2320167,9757777,9724443,0.952863,0.047137,0.97645,4975.79411,3793.84798,32,250277,246925.962,0.048611,0,0,0.000163,0,0.981686,948.461995,0.871695,0.871695,0.642691,0.547434,0.512442,63.349169,6.730361,0.828136,8,,,
18032FL-152-03-282_S313_L002,18032FL-152-03-282_S313_L002_sorted_MQ1.bam,066_B,243,Pakistan,,846133,326947,380602,73.31%,518119,99.79%,482684,0.570458781,438382,0.908217384,18032FL-152-03-282_S313_L002_sorted_MQ1_TargMetrics.txt:144_FullAmplicon,2442658688,9204,2572,442821,442821,66865971,442821,1,1,442821,217827,217827,1,24814640,24814640,22431012,503602,1880026,4832140,4815061,0.924237,0.075763,0.978042,2437.09387,1878.74806,18,218546,239898.242,0.083333,0,0,0.000168,0,0.982166,939.374028,0.818429,0.818429,0.599533,0.465785,0.410964,67.551586,6.123816,0.767686,6,,,
18032FL-152-03-283_S314_L002,18032FL-152-03-283_S314_L002_sorted_MQ1.bam,072_B,244,Pakistan,,50668,3330,2130,4.50%,47183,99.67%,6929,0.13675298,2921,0.421561553,18032FL-152-03-283_S314_L002_sorted_MQ1_TargMetrics.txt:144_FullAmplicon,2442658688,9204,2572,6619,6619,999469,6619,1,1,6619,1422,1422,1,455054,455054,146675,3226,305153,27347,27203,0.329414,0.670586,0.978479,15.936006,10.632582,0,2107,85541.9878,0.729167,0,0,0.000171,0,0.99341,,0.188569,0.188569,0.082426,0.039269,0.022551,70.01455,6.50022,0.164048,1,,,
18032FL-152-03-285_S316_L002,18032FL-152-03-285_S316_L002_sorted_MQ1.bam,076_B,246,Pakistan,,13212,1976,1308,11.64%,11201,99.69%,2967,0.224568574,2008,0.67677789,18032FL-152-03-285_S316_L002_sorted_MQ1_TargMetrics.txt:144_FullAmplicon,2442658688,9204,2572,2756,2756,416156,2756,1,1,2756,967,967,1,169892,169892,100896,2260,66736,18869,18704,0.607186,0.392814,0.978091,10.96219,7.336314,0,1168,157611.244,0.736111,0,0,0.000188,0,0.987992,,0.170295,0.170295,0.066485,0.040435,0.033826,67.635487,6.469281,0.145967,1,,,
18032FL-152-03-286_S317_L002,18032FL-152-03-286_S317_L002_sorted_MQ1.bam,077_B,247,Pakistan,,20540,238,0,0.00%,20173,99.36%,1187,0.057789679,1,0.00084246,18032FL-152-03-286_S317_L002_sorted_MQ1_TargMetrics.txt:144_FullAmplicon,2442658688,9204,2572,1179,1179,178029,1179,1,1,1179,0,0,1,91369,91369,61,0,91308,24,24,0.000668,0.999332,1,0.006628,0.009331,0,1,177.180997,0.993056,0,0,0.000241,0,0.999748,,0.009331,0,0,0,0,87.325039,16.407465,0.000192,0,,,
18032FL-152-03-287_S318_L002,18032FL-152-03-287_S318_L002_sorted_MQ1.bam,084_B,248,Pakistan,,1044017,394149,529296,81.45%,645360,99.31%,590649,0.565746535,544918,0.922574998,18032FL-152-03-287_S318_L002_sorted_MQ1_TargMetrics.txt:144_FullAmplicon,2442658688,9204,2572,549095,549095,82913345,549095,1,1,549095,271768,271768,1,30614502,30614502,28103281,633810,1877411,5851147,5837820,0.938676,0.061324,0.977945,3053.3769,2274.94051,38,268454,243621.719,0.020833,0,0,0.000165,0,0.982036,379.156752,0.956843,0.956843,0.744946,0.6007,0.521384,64.245648,5.921288,0.908574,10,,,
18032FL-152-03-288_S319_L002,18032FL-152-03-288_S319_L002_sorted_MQ1.bam,086_B,249,Pakistan,,159530,18596,22944,16.28%,140482,99.68%,32911,0.206299756,23602,0.717146243,18032FL-152-03-288_S319_L002_sorted_MQ1_TargMetrics.txt:144_FullAmplicon,2442658688,9204,2572,30828,30828,4655028,30828,1,1,30828,11664,11664,1,1876272,1876272,1216344,27700,632228,260610,259431,0.66304,0.33696,0.977734,132.153846,101.325816,2,10908,172046.878,0.3125,0,0,0.000169,0,0.987251,,0.562986,0.562986,0.200622,0.168351,0.13958,65.277499,5.9722,0.473994,3,,,
18032FL-152-03-289_S320_L002,18032FL-152-03-289_S320_L002_sorted_MQ1.bam,088_B,250,Pakistan,,23817,6009,8186,45.97%,17760,99.73%,9915,0.416299282,8523,0.859606657,18032FL-152-03-289_S320_L002_sorted_MQ1_TargMetrics.txt:144_FullAmplicon,2442658688,9204,2572,9188,9188,1387388,9188,1,1,9188,4243,4243,1,529347,529347,443817,10188,75342,95262,95041,0.85767,0.14233,0.97756,48.220013,37.038103,0,3896,222510.062,0.458333,0,0,0.000157,0,0.983742,,0.392302,0.392302,0.157854,0.112364,0.095257,64.686088,5.658931,0.33996,2,,,
18032FL-152-03-28_S59_L002,18032FL-152-03-28_S59_L002_sorted_MQ1.bam,099_A,251,Pakistan,,2581594,1074602,1340496,88.95%,1505694,99.91%,1556149,0.602786108,1413440,0.908293486,18032FL-152-03-28_S59_L002_sorted_MQ1_TargMetrics.txt:144_FullAmplicon,2442658688,9204,2572,1419560,1419560,214353560,1419560,1,1,1419560,683307,683307,1,80062753,80062753,72237883,1705451,6119419,15066718,14958257,0.923567,0.076433,0.976936,7848.5314,5857.97745,50,493655,239453.213,0.041667,0,0,0.000159,0,0.982187,1464.49436,0.87014,0.87014,0.67846,0.612364,0.575428,63.373897,5.876924,0.816078,7,,,
18032FL-152-03-290_S321_L002,18032FL-152-03-290_S321_L002_sorted_MQ1.bam,092_B,252,Pakistan,,187231,3853,4708,2.57%,183062,99.83%,10678,0.057031154,4710,0.441093838,18032FL-152-03-290_S321_L002_sorted_MQ1_TargMetrics.txt:144_FullAmplicon,2442658688,9204,2572,10290,10290,1553790,10290,1,1,10290,2347,2347,1,684897,684897,244838,5624,434435,53212,53091,0.365693,0.634307,0.977545,26.60126,20.688958,0,2105,94872.3671,0.673611,0,0,0.000296,0,0.992827,,0.226283,0.225894,0.108087,0.092146,0.080871,65.32566,6.009405,0.195869,1,,,
18032FL-152-03-291_S322_L002,18032FL-152-03-291_S322_L002_sorted_MQ1.bam,095_B,253,Pakistan,,278842,40718,46220,19.41%,237682,99.81%,67612,0.242474233,48821,0.722075963,18032FL-152-03-291_S322_L002_sorted_MQ1_TargMetrics.txt:144_FullAmplicon,2442658688,9204,2572,63114,63114,9530214,63114,1,1,63114,23797,23797,1,3860008,3860008,2520089,56425,1283494,526885,524166,0.667489,0.332511,0.9781,273.803672,204.854199,4,25638,173266.2,0.159722,0,0,0.000178,0,0.987174,,0.746112,0.746112,0.36042,0.287325,0.200233,64.713738,5.777404,0.644851,4,,,
18032FL-152-03-292_S323_L002,18032FL-152-03-292_S323_L002_sorted_MQ1.bam,097_B,254,Pakistan,,100100,31362,26318,38.29%,68533,99.70%,44264,0.442197802,39978,0.903171878,18032FL-152-03-292_S323_L002_sorted_MQ1_TargMetrics.txt:144_FullAmplicon,2442658688,9204,2572,41083,41083,6203533,41083,1,1,41083,19939,19939,1,2275284,2275284,2027289,45000,202995,389312,388256,0.910783,0.089217,0.978285,220.261734,151.365474,2,23609,236464.652,0.270833,0,0,0.000172,0,0.982257,,0.565708,0.565708,0.255832,0.197123,0.170295,64.249739,7.235541,0.495823,3,,,
18032FL-152-03-294_S325_L002,18032FL-152-03-294_S325_L002_sorted_MQ1.bam,099_B,256,Pakistan,,965610,385842,550738,94.99%,579169,99.90%,618304,0.640324769,565796,0.915077373,18032FL-152-03-294_S325_L002_sorted_MQ1_TargMetrics.txt:144_FullAmplicon,2442658688,9204,2572,567358,567358,85671058,567358,1,1,567358,281996,281996,1,32028504,32028504,29274811,684096,2069597,6188936,6173352,0.935383,0.064617,0.977166,3180.66178,2406.27372,30,207043,242573.65,0.020833,0,0,0.000166,0,0.982169,601.568429,0.92846,0.92846,0.708009,0.567263,0.516719,62.806866,6.145114,0.870012,9,,,
18032FL-152-03-295_S326_L002,18032FL-152-03-295_S326_L002_sorted_MQ1.bam,101_B,257,Pakistan,,303682,90496,70196,32.93%,212891,99.86%,128499,0.423136702,111957,0.871267481,18032FL-152-03-295_S326_L002_sorted_MQ1_TargMetrics.txt:144_FullAmplicon,2442658688,9204,2572,118257,118257,17856807,118257,1,1,118257,55148,55148,1,6697198,6697198,5682930,127636,886632,1115631,1110315,0.867611,0.132389,0.978034,617.44133,433.760109,6,63801,225198.423,0.152778,0,0,0.000156,0,0.983127,,0.711509,0.711509,0.388802,0.286547,0.222395,64.781334,5.926847,0.642073,4,,,
18032FL-152-03-296_S327_L002,18032FL-152-03-296_S327_L002_sorted_MQ1.bam,103_B,258,Pakistan,,155850,38722,41880,35.76%,116848,99.76%,55059,0.353282002,44995,0.817214261,18032FL-152-03-296_S327_L002_sorted_MQ1_TargMetrics.txt:144_FullAmplicon,2442658688,9204,2572,50388,50388,7608588,50388,1,1,50388,21407,21407,1,2974545,2974545,2303172,52157,619216,451127,446937,0.791828,0.208172,0.977856,250.235984,175.3993,2,25534,205490.622,0.298611,0,0,0.000168,0,0.984706,,0.540435,0.540435,0.24028,0.184292,0.13297,66.799883,6.336278,0.473402,3,,,
18032FL-152-03-297_S328_L002,18032FL-152-03-297_S328_L002_sorted_MQ1.bam,104_B,259,Pakistan,,2146107,902487,1077798,86.67%,1242521,99.91%,1267263,0.590493857,1145328,0.903780825,18032FL-152-03-297_S328_L002_sorted_MQ1_TargMetrics.txt:144_FullAmplicon,2442658688,9204,2572,1151862,1151862,173931162,1151862,1,1,1151862,551693,551693,1,65534051,65534051,58881799,1361115,5291137,11661294,11579946,0.919261,0.080739,0.977406,6397.41406,4533.94012,53,526504,238451.596,0.027778,0,0,0.000166,0,0.982357,566.742516,0.919129,0.919129,0.75661,0.629082,0.586314,62.946287,5.690044,0.892736,10,,,
18032FL-152-03-299_S330_L002,18032FL-152-03-299_S330_L002_sorted_MQ1.bam,115_B,260,Pakistan,,727618,292918,386154,88.83%,433883,99.81%,422848,0.581140104,396510,0.937712842,18032FL-152-03-299_S330_L002_sorted_MQ1_TargMetrics.txt:144_FullAmplicon,2442658688,9204,2572,398223,398223,60131673,398223,1,1,398223,198032,198032,1,21888696,21888696,20393739,468283,1026674,4098016,4092714,0.953096,0.046904,0.977553,2215.74739,1593.31882,19,190548,247265.283,0.0625,0,0,0.00016,0,0.981725,796.659409,0.856921,0.856921,0.633359,0.5,0.4479,63.557827,5.465909,0.803894,7,,,
18032FL-152-03-29_S60_L002,18032FL-152-03-29_S60_L002_sorted_MQ1.bam,101_A,261,Pakistan,,370769,56223,62472,19.86%,313986,99.82%,91674,0.247253681,66443,0.724774745,18032FL-152-03-29_S60_L002_sorted_MQ1_TargMetrics.txt:144_FullAmplicon,2442658688,9204,2572,85480,85480,12907480,85480,1,1,85480,31847,31847,1,5230086,5230086,3397334,77977,1754775,707352,701231,0.664484,0.335516,0.977563,369.11495,275.020218,2,34082,172391.398,0.1875,0,0,0.000173,0,0.987123,,0.653966,0.649689,0.302488,0.217729,0.178849,65.340917,6.319364,0.568115,4,,,
18032FL-152-03-300_S331_L002,18032FL-152-03-300_S331_L002_sorted_MQ1.bam,116_B,262,Pakistan,,222268,9628,5530,2.60%,212236,99.81%,22191,0.099838933,6314,0.284529764,18032FL-152-03-300_S331_L002_sorted_MQ1_TargMetrics.txt:144_FullAmplicon,2442658688,9204,2572,21522,21522,3249822,21522,1,1,21522,3029,3029,1,1530958,1530958,324330,7268,1199360,69354,68837,0.216595,0.783405,0.978082,35.23794,26.965008,0,3071,56222.4831,0.583333,0,0,0.000142,0,0.995734,,0.275272,0.270995,0.116641,0.105365,0.081649,64.838128,5.637896,0.241511,1,,,
18032FL-152-03-301_S332_L002,18032FL-152-03-301_S332_L002_sorted_MQ1.bam,118_B,263,Pakistan,,2797508,1184012,1546948,95.88%,1612228,99.92%,1726129,0.617023794,1582551,0.916820817,18032FL-152-03-301_S332_L002_sorted_MQ1_TargMetrics.txt:144_FullAmplicon,2442658688,9204,2572,1585958,1585958,239479658,1585958,1,1,1585958,782369,782369,1,88038691,88038691,80419657,1908554,5710480,15993471,15932026,0.935137,0.064863,0.976818,8737.46817,6218.30132,18,511152,242423.556,0.097222,0,0,0.000161,0,0.981863,,0.732504,0.732504,0.575816,0.494557,0.43196,63.224818,7.058497,0.686748,5,,,
18032FL-152-03-303_S334_L002,18032FL-152-03-303_S334_L002_sorted_MQ1.bam,124_B,265,Pakistan,,231437,10057,5842,2.64%,220991,99.82%,21795,0.094172496,8178,0.375223675,18032FL-152-03-303_S334_L002_sorted_MQ1_TargMetrics.txt:144_FullAmplicon,2442658688,9204,2572,20975,20975,3167225,20975,1,1,20975,3989,3989,1,1432338,1432338,410451,8935,1012952,77874,77365,0.292798,0.707202,0.978695,44.59485,30.277605,0,5495,76050.4839,0.576389,0,0,0.000179,0,0.994111,,0.304044,0.304044,0.133359,0.078149,0.06182,67.976185,7.335583,0.259351,1,,,
18032FL-152-03-304_S335_L002,18032FL-152-03-304_S335_L002_sorted_MQ1.bam,125_B,266,Pakistan,,4578,102,0,0.00%,4471,99.89%,342,0.074705111,8,0.023391813,18032FL-152-03-304_S335_L002_sorted_MQ1_TargMetrics.txt:144_FullAmplicon,2442658688,9204,2572,335,335,50585,335,1,1,335,4,4,1,29660,29660,388,8,29264,64,64,0.013351,0.986649,0.979798,0.042156,0.024883,0,6,3471.73651,0.986111,0,0,0.000202,0,0.999528,,0.006221,0.006221,0,0,0,82.192846,12.363919,0.005056,0,,,
18032FL-152-03-305_S336_L002,18032FL-152-03-305_S336_L002_sorted_MQ1.bam,127_B,267,Pakistan,,520590,175294,129620,37.54%,343999,99.62%,239428,0.459916633,209769,0.876125599,18032FL-152-03-305_S336_L002_sorted_MQ1_TargMetrics.txt:144_FullAmplicon,2442658688,9204,2572,219450,219450,33136950,219450,1,1,219450,101039,101039,1,12431139,12431139,10656347,238635,1536157,2104276,2084432,0.876427,0.123573,0.978097,1157.7952,818.147745,8,118792,227501.156,0.131944,0,0,0.00016,0,0.982966,,0.699067,0.699067,0.499222,0.359253,0.291602,67.29948,6.019985,0.649519,5,,,
18032FL-152-03-306_S337_L002,18032FL-152-03-306_S337_L002_sorted_MQ1.bam,128_B,268,Pakistan,,62917,11405,11000,21.35%,51370,99.72%,17290,0.274806491,14826,0.857489879,18032FL-152-03-306_S337_L002_sorted_MQ1_TargMetrics.txt:144_FullAmplicon,2442658688,9204,2572,16167,16167,2441217,16167,1,1,16167,7364,7364,1,925993,925993,759852,17093,149048,157452,156929,0.83904,0.16096,0.978,82.556714,61.217729,0,8187,217774.73,0.4375,0,0,0.00018,0,0.983809,,0.42535,0.42535,0.158631,0.115086,0.104588,67.493672,6.489201,0.357023,2,,,
18032FL-152-03-307_S338_L002,18032FL-152-03-307_S338_L002_sorted_MQ1.bam,130_B,269,Pakistan,,1197645,467611,535096,73.30%,729281,99.90%,649632,0.542424508,583313,0.897912972,18032FL-152-03-307_S338_L002_sorted_MQ1_TargMetrics.txt:144_FullAmplicon,2442658688,9204,2572,592671,592671,89493321,592671,1,1,592671,285167,285167,1,33363817,33363817,29697130,674688,2991999,5629253,5596384,0.910322,0.089678,0.977786,3226.54607,2188.66757,18,322721,236224.494,0.083333,0,0,0.000156,0,0.98236,1094.33379,0.80832,0.80832,0.597978,0.493779,0.431182,64.445141,6.507824,0.752995,6,,,
18032FL-152-03-308_S339_L002,18032FL-152-03-308_S339_L002_sorted_MQ1.bam,133_B,270,Pakistan,,1124193,389441,364830,49.65%,733460,99.82%,556964,0.495434503,496422,0.891299976,18032FL-152-03-308_S339_L002_sorted_MQ1_TargMetrics.txt:144_FullAmplicon,2442658688,9204,2572,512230,512230,77346730,512230,1,1,512230,244678,244678,1,28838376,28838376,25316311,568076,2953989,5084572,5063030,0.897567,0.102433,0.978053,2750.57703,1976.89425,26,262213,232978.476,0.027778,0,0,0.00016,0,0.982626,494.223561,0.939736,0.939736,0.694401,0.568429,0.475894,64.715122,5.943493,0.882349,9,,,
18032FL-152-03-309_S340_L002,18032FL-152-03-309_S340_L002_sorted_MQ1.bam,135_B,271,Pakistan,,28054,1094,520,1.93%,26689,98.99%,2619,0.093355671,657,0.250859107,18032FL-152-03-309_S340_L002_sorted_MQ1_TargMetrics.txt:144_FullAmplicon,2442658688,9204,2572,2544,2544,384144,2544,1,1,2544,321,321,1,186207,186207,32500,707,153000,5614,5577,0.178334,0.821666,0.978709,3.531073,2.182737,0,509,46320.5316,0.861111,0,0,0.000156,0,0.996316,,0.095645,0.095645,0.022162,0.006998,0.006998,73.542247,6.26659,0.076508,0,,,
18032FL-152-03-30_S61_L002,18032FL-152-03-30_S61_L002_sorted_MQ1.bam,103_A,272,Pakistan,,368155,41347,48544,14.85%,326203,99.81%,71825,0.195094457,50858,0.708082144,18032FL-152-03-30_S61_L002_sorted_MQ1_TargMetrics.txt:144_FullAmplicon,2442658688,9204,2572,67232,67232,10152032,67232,1,1,67232,24937,24937,1,4196368,4196368,2637705,60308,1498355,549088,546110,0.64294,0.35706,0.977647,286.582464,213.486781,2,25152,166816.434,0.236111,0,0,0.000184,0,0.987696,,0.600311,0.600311,0.277605,0.220451,0.175739,65.642961,6.325015,0.530349,3,,,
18032FL-152-03-310_S341_L002,18032FL-152-03-310_S341_L002_sorted_MQ1.bam,136_B,273,Pakistan,,363464,141464,160114,72.12%,221540,99.79%,196182,0.539756345,175148,0.892783232,18032FL-152-03-310_S341_L002_sorted_MQ1_TargMetrics.txt:144_FullAmplicon,2442658688,9204,2572,178367,178367,26933417,178367,1,1,178367,82385,82385,1,10267720,10267720,9057855,205238,1004627,1836866,1818291,0.902157,0.097843,0.977843,984.121578,714.178072,8,93290,234119.466,0.131944,0,0,0.000167,0,0.982775,,0.710342,0.705288,0.442846,0.354588,0.304432,66.274098,6.214992,0.656124,5,,,
18032FL-152-03-311_S342_L002,18032FL-152-03-311_S342_L002_sorted_MQ1.bam,137_B,274,Pakistan,,1404264,540282,694954,80.44%,862920,99.88%,794322,0.565650049,721527,0.908355805,18032FL-152-03-311_S342_L002_sorted_MQ1_TargMetrics.txt:144_FullAmplicon,2442658688,9204,2572,729859,729859,110208709,729859,1,1,729859,356852,356852,1,41257385,41257385,37292769,841807,3122809,7568868,7542505,0.924309,0.075691,0.977925,4051.8002,2942.79471,44,353850,239888.324,0.020833,0,0,0.000163,0,0.982348,367.849339,0.933126,0.933126,0.78888,0.631415,0.583981,62.992992,5.694677,0.906345,10,,,
18032FL-152-03-312_S343_L002,18032FL-152-03-312_S343_L002_sorted_MQ1.bam,138_B,275,Pakistan,,79795,571,0,0.00%,79073,99.81%,3152,0.039501222,4,0.001269036,18032FL-152-03-312_S343_L002_sorted_MQ1_TargMetrics.txt:144_FullAmplicon,2442658688,9204,2572,3141,3141,474291,3141,1,1,3141,2,2,1,246321,246321,208,7,246106,28,28,0.000873,0.999127,0.967442,0.022599,0.010886,0,2,224.103208,0.986111,0,0,0.000309,0,0.999675,,0.005443,0.005443,0,0,0,83.670295,17.807154,0.00396,0,,,
18032FL-152-03-313_S344_L002,18032FL-152-03-313_S344_L002_sorted_MQ1.bam,140_B,276,Pakistan,,181581,2183,314,0.18%,179179,99.88%,9003,0.049581179,203,0.02254804,18032FL-152-03-313_S344_L002_sorted_MQ1_TargMetrics.txt:144_FullAmplicon,2442658688,9204,2572,8959,8959,1352809,8959,1,1,8959,100,100,1,673781,673781,9833,255,663693,2126,2106,0.014972,0.985028,0.974722,1.06834,0.826594,0,99,3873.05315,0.909722,0,0,0.000267,0,0.999432,,0.047434,0.040047,0.015552,0.013997,0.008165,70.095675,11.430793,0.03727,0,,,
